run,scenario_type,scenario,split,context,model,RMSE,MAE,R2,Stability
,baselines,full,size_holdout,Mid-Cap,XGBoost,6.372971727127291,5.096997543334962,0.3103357830300937,0.17512591813549708
,baselines,full,size_holdout,Mid-Cap,MLP,2216075348.942233,353205267.6666611,-8.339168617163547e+16,0.0011906930626054257
,baselines,full,size_holdout,Small-Cap,Ridge,11.42028072487529,8.230023830072199,-1.1266878626998826,0.00011461181103973005
,baselines,full,size_holdout,Small-Cap,RandomForest,7.117267910439413,5.018607352941178,0.1740061355132041,0.012713199628279482
,baselines,full,size_holdout,Small-Cap,XGBoost,7.263211609345986,5.116718659120447,0.13978385786271075,0.022213685108247345
,baselines,full,size_holdout,Small-Cap,MLP,92360450.91141929,19374138.834067892,-139098447385867.38,0.00031130305719287595
0.0,baselines,constrained,within_sample,within_sample,Ridge,8.223010494210538,6.104881201016117,-0.45917413839041243,6.022918401393062e-05
0.0,baselines,constrained,within_sample,within_sample,RandomForest,5.479143593453103,4.148748703320153,0.3521554652876091,0.005064900854220564
0.0,baselines,constrained,within_sample,within_sample,XGBoost,5.944125802088803,4.023228491421404,0.23753235474835865,0.0258435742540354
0.0,baselines,constrained,within_sample,within_sample,MLP,123178838.17767464,38445274.471438475,-327429377065354.9,0.005622907800508053
,baselines,constrained,region_holdout,europe_n_central_asia,Ridge,19.128269451282183,11.043908488630269,-5.339381345910733,0.002473150985384738
,baselines,constrained,region_holdout,europe_n_central_asia,RandomForest,6.007674162934842,4.628621988390398,0.37467145238225497,0.09049015467845356
,baselines,constrained,region_holdout,europe_n_central_asia,XGBoost,6.614969150835214,5.312802440296519,0.24185694281339898,0.019797840305455443
,baselines,constrained,region_holdout,europe_n_central_asia,MLP,20065280.017633572,5360230.511577512,-6975670616829.95,0.32243226011624065
,baselines,constrained,region_holdout,north_america,Ridge,8.481796024148476,5.646097209935446,-0.5327076205312327,9.942910748110842e-05
,baselines,constrained,region_holdout,north_america,RandomForest,6.651808556428792,4.804194252873561,0.05732247810401492,0.11534758348630345
,baselines,constrained,region_holdout,north_america,XGBoost,6.5772469199917065,4.862221207892758,0.07833740760379071,0.09130822592142152
,baselines,constrained,region_holdout,north_america,MLP,154774090.25916088,27442717.079339724,-510364183276932.1,0.0014470713438133856
,baselines,constrained,size_holdout,Large-Cap,Ridge,160.4615259963248,43.5530202809286,-652.0817349568074,0.00014799857902119667
,baselines,constrained,size_holdout,Large-Cap,RandomForest,5.771707410034506,4.395650297366567,0.15504356931308838,0.1570787802791009
,baselines,constrained,size_holdout,Large-Cap,XGBoost,5.288073704731055,4.0598371361904455,0.2907151214764838,0.1601978215212288
,baselines,constrained,size_holdout,Large-Cap,MLP,85352684.43703182,21138253.73395357,-184782173479281.62,0.02993316923981329
,baselines,constrained,size_holdout,Mid-Cap,Ridge,7.409478759582805,5.879715891665637,0.08796936286120671,-5.626302577854747e-05
,baselines,constrained,size_holdout,Mid-Cap,RandomForest,6.890514434463259,5.252576356065061,0.2112535703901549,0.07046711612304585
,baselines,constrained,size_holdout,Mid-Cap,XGBoost,7.180998264334611,5.644303045390565,0.14334933528951221,0.0526509559096651
,baselines,constrained,size_holdout,Mid-Cap,MLP,26450717.10850843,5045631.558373067,-11622753151075.783,0.002973901152148737
0.0,diversified,max_balanced,within_sample,within_sample,Ridge,6.406642995412925,4.896209222757437,0.46200974032662756,0.009820185942420822
0.0,diversified,max_balanced,within_sample,within_sample,RandomForest,3.4903167579632908,1.9018020288971729,0.8403227480766665,0.8978638991643978
0.0,diversified,max_balanced,within_sample,within_sample,XGBoost,2.745430618578667,1.1017937308507606,0.9012051489960696,1.2804837063748573
0.0,diversified,max_balanced,within_sample,within_sample,MLP,44906391.5235198,9040887.002179217,-26431979077229.645,0.06079571731066328
,diversified,max_balanced,region_holdout,east_asia_n_pacific,Ridge,480.5905909844652,176.13884158467485,-3968.310405529741,6.930240493679585e-05
,diversified,max_balanced,region_holdout,east_asia_n_pacific,RandomForest,7.937091169223931,6.503320022315766,-0.08264798644913718,0.04891830814105346
,diversified,max_balanced,region_holdout,east_asia_n_pacific,XGBoost,7.139086991608211,5.56675961003159,0.12410936525041916,0.10779209755401682
,diversified,max_balanced,region_holdout,east_asia_n_pacific,MLP,540250230.5694231,94601325.39171061,-5015964528518610.0,1.8024743542764896
,diversified,max_balanced,region_holdout,europe_n_central_asia,Ridge,7.42201463369491,5.938922448223208,-0.09267149189262325,0.0021544751311833353
,diversified,max_balanced,region_holdout,europe_n_central_asia,RandomForest,5.898639431825411,4.331343560606063,0.3098401364098258,0.0839129125389736
,diversified,max_balanced,region_holdout,europe_n_central_asia,XGBoost,5.5824321938153725,4.119762026757906,0.38185136704436284,0.05611816316499234
,diversified,max_balanced,region_holdout,europe_n_central_asia,MLP,16052057.508418415,4475356.505151783,-5111018038417.303,0.011066207863697903
,diversified,max_balanced,region_holdout,latin_america_n_caribbean,Ridge,6.634096722059016,5.836673862773906,0.3696441639026319,7.844972025082373e-05
,diversified,max_balanced,region_holdout,latin_america_n_caribbean,RandomForest,4.819625521500604,3.4843863636363634,0.6673030872434912,0.051467459190523146
,diversified,max_balanced,region_holdout,latin_america_n_caribbean,XGBoost,3.848752438097579,2.7626842962611793,0.7878406705790331,0.22772249827835936
,diversified,max_balanced,region_holdout,latin_america_n_caribbean,MLP,8186.875524010315,1513.2302304569237,-959970.9748324115,94.85858923516773
,diversified,max_balanced,region_holdout,north_america,Ridge,15.938013347890069,8.269294573323602,-2.997641376404835,-0.000760563837432238
,diversified,max_balanced,region_holdout,north_america,RandomForest,7.8974395293173,5.813520833333331,0.018459831198363363,0.5208995625378895
,diversified,max_balanced,region_holdout,north_america,XGBoost,8.568122815309863,6.339535300225922,-0.155332060401161,0.03382468348106766
,diversified,max_balanced,region_holdout,north_america,MLP,179327.3998157832,24876.443091676938,-506091171.17108834,3.0513413530711064
,diversified,max_balanced,region_holdout,south_asia,Ridge,9.292443010085954,7.042533541868969,-0.7597659684801394,0.0006098811197217319
,diversified,max_balanced,region_holdout,south_asia,RandomForest,7.879695971321137,6.176861363636363,-0.26535977494162744,-0.015257441032788768
,diversified,max_balanced,region_holdout,south_asia,XGBoost,7.308220553772111,5.419627174897627,-0.08847483544672285,-0.01942555676413197
,diversified,max_balanced,region_holdout,south_asia,MLP,480987902.8823561,159148590.80056491,-4714801464235203.0,0.0004114175379043796
,diversified,max_balanced,region_holdout,sub_saharan_africa,Ridge,26.68305973302133,14.580707585438658,-7.046816593451222,0.00016105735636804866
,diversified,max_balanced,region_holdout,sub_saharan_africa,RandomForest,9.216076584261312,7.686266666666665,0.04005799476932892,0.008898755932918542
,diversified,max_balanced,region_holdout,sub_saharan_africa,XGBoost,8.95788055942123,7.23859173341231,0.0930916910569225,0.013185479692151569
,diversified,max_balanced,region_holdout,sub_saharan_africa,MLP,11421280.57480088,5199843.146258821,-1474288395167.601,-2.2061081164411632e-05
,diversified,max_balanced,size_holdout,Large-Cap,Ridge,197.20151970268864,49.34681942598285,-504.2451012048685,-0.0002389684252935842
,diversified,max_balanced,size_holdout,Large-Cap,RandomForest,7.879823132903539,6.625585391139655,0.19329539573262577,0.08204380401642071
,diversified,max_balanced,size_holdout,Large-Cap,XGBoost,7.9257859516779465,6.699053282882227,0.1838569716304691,0.05794172843983403
,diversified,max_balanced,size_holdout,Large-Cap,MLP,10111929245.103657,1274909103.1460893,-1.3284635433607316e+18,0.005949195758707977
,diversified,max_balanced,size_holdout,Mid-Cap,Ridge,115.14141694856716,34.848991314249595,-245.66743009694935,-5.687720054071326e-06
,diversified,max_balanced,size_holdout,Mid-Cap,RandomForest,6.89105414786578,5.59423,0.11647265614301894,0.1871568173074809
,diversified,max_balanced,size_holdout,Mid-Cap,XGBoost,6.2832995898394755,4.756041649558327,0.2654451934545051,0.14921930253434365
,diversified,max_balanced,size_holdout,Mid-Cap,MLP,49451176.65478636,7684452.010652113,-45499008149063.59,0.0005596847024713551
,diversified,max_balanced,size_holdout,Small-Cap,Ridge,10.279342827498716,7.612866732841902,-0.4090920923029473,0.0002173182533347362
,diversified,max_balanced,size_holdout,Small-Cap,RandomForest,8.667413801700548,6.196482272727274,-0.001815482479265107,-0.015520385528009962
,diversified,max_balanced,size_holdout,Small-Cap,XGBoost,8.674129484138716,6.318129781376231,-0.003368536536832778,0.017488590699385454
,diversified,max_balanced,size_holdout,Small-Cap,MLP,127204232.653502,31767840.772001,-215780304501983.12,0.0006068575684064329
0.0,diversified,median_balanced,within_sample,within_sample,Ridge,7.562487467054049,5.221921746502693,-0.04516628077933804,0.007471652362735437
0.0,diversified,median_balanced,within_sample,within_sample,RandomForest,4.969448251762344,3.191701763888891,0.5486926575305868,0.3300488100070754
0.0,diversified,median_balanced,within_sample,within_sample,XGBoost,5.217513025236821,3.260218564987182,0.5025113945460643,0.24032395700102177
0.0,diversified,median_balanced,within_sample,within_sample,MLP,236830895.2343462,61431335.450002156,-1025021010474682.8,0.00020671934769462674
,diversified,median_balanced,region_holdout,east_asia_n_pacific,Ridge,495.67226393853065,252.08454196975615,-4211.670035062337,0.0009056442971449013
,diversified,median_balanced,region_holdout,east_asia_n_pacific,RandomForest,9.380918904218994,7.978795999999995,-0.5088948309409573,0.0182937717186759
,diversified,median_balanced,region_holdout,east_asia_n_pacific,XGBoost,7.461972775850183,5.980611756388346,0.04528108263003816,0.03899920057441486
,diversified,median_balanced,region_holdout,east_asia_n_pacific,MLP,45827163384.75282,7576417097.840724,-3.6009256939383575e+19,0.00542653256578648
,diversified,median_balanced,region_holdout,europe_n_central_asia,Ridge,7.742429829759208,6.19182249986891,-0.06737700821849968,-0.001477498851308791
,diversified,median_balanced,region_holdout,europe_n_central_asia,RandomForest,7.245323782061257,5.499707942010008,0.0652857062578166,0.0962926340538359
,diversified,median_balanced,region_holdout,europe_n_central_asia,XGBoost,6.784503849033366,4.9752152806599925,0.18040467209901634,0.01571097301082245
,diversified,median_balanced,region_holdout,europe_n_central_asia,MLP,387327797.28171176,106703911.24065576,-2671287425080735.5,0.0035856483043742726
,diversified,median_balanced,region_holdout,latin_america_n_caribbean,Ridge,7.668036527993339,7.078514331931023,0.2166497263670787,-9.16189004496065e-05
,diversified,median_balanced,region_holdout,latin_america_n_caribbean,RandomForest,5.451342225970598,4.462365000000005,0.6040917537109329,0.07844700897399458
,diversified,median_balanced,region_holdout,latin_america_n_caribbean,XGBoost,8.178178251515114,7.146439961242674,0.1089526195509305,0.01499510228757639
,diversified,median_balanced,region_holdout,latin_america_n_caribbean,MLP,278443.5401212188,42565.336050631544,-1032908726.1309537,0.03671602481692997
,diversified,median_balanced,region_holdout,north_america,Ridge,10.337805410012168,6.925484187440687,-0.9621670907187183,0.00024145340638490105
,diversified,median_balanced,region_holdout,north_america,RandomForest,6.706125417931976,4.88213933333333,0.17429935483508896,0.03547999797430309
,diversified,median_balanced,region_holdout,north_america,XGBoost,7.175221566682554,5.023331514739989,0.05474297424968788,0.021738870173515695
,diversified,median_balanced,region_holdout,north_america,MLP,15209053.866160013,2137696.008139357,-4247013850597.4824,0.012270905885657945
,diversified,median_balanced,region_holdout,south_asia,Ridge,15.427500597801526,12.777677799398054,-4.3567894005423815,0.0006744867701458099
,diversified,median_balanced,region_holdout,south_asia,RandomForest,7.182233953898969,5.522701207676033,-0.16100081404107458,-0.009169875176443002
,diversified,median_balanced,region_holdout,south_asia,XGBoost,7.546179434081685,5.526937071228027,-0.28164481300978683,-0.01261695445656314
,diversified,median_balanced,region_holdout,south_asia,MLP,289488004.4915993,58058079.62269361,-1886142816808700.0,-0.000789880664054082
,diversified,median_balanced,region_holdout,sub_saharan_africa,Ridge,13.051645360184011,9.904189802813136,-0.6954501287723982,3.480676258056353e-05
,diversified,median_balanced,region_holdout,sub_saharan_africa,RandomForest,10.046185662190403,8.233877333333336,-0.004516073740006732,-0.00941558251520728
,diversified,median_balanced,region_holdout,sub_saharan_africa,XGBoost,10.03848517246669,8.379024099731442,-0.0029767231071347044,0.008387668266310027
,diversified,median_balanced,region_holdout,sub_saharan_africa,MLP,198946336.63656443,90328800.86664078,-393936646460244.75,0.0027496789422380295
,diversified,median_balanced,size_holdout,Large-Cap,Ridge,240.73314395193688,67.28941940638768,-793.491072330565,0.0003499655131613323
,diversified,median_balanced,size_holdout,Large-Cap,RandomForest,8.378573941826474,6.9269516143353895,0.03759591130336881,0.026125879012460596
,diversified,median_balanced,size_holdout,Large-Cap,XGBoost,7.685900183320957,6.456287827046711,0.19014601048611357,0.02469885034785168
,diversified,median_balanced,size_holdout,Large-Cap,MLP,6595933885.623387,791600775.7212608,-5.96444219135443e+17,0.005572976416231982
,diversified,median_balanced,size_holdout,Mid-Cap,Ridge,43.40226251417848,14.656988238558627,-33.70710354732133,-0.0014524840347142545
,diversified,median_balanced,size_holdout,Mid-Cap,RandomForest,6.555724007399944,5.082795999999998,0.208164522418662,0.15099052809914132
,diversified,median_balanced,size_holdout,Mid-Cap,XGBoost,6.307417951348944,5.019134521484374,0.26701202100377663,0.12547526997626268
,diversified,median_balanced,size_holdout,Mid-Cap,MLP,1501225025.8346307,232385916.8706177,-4.152266541505798e+16,-0.0002103996789821762
,diversified,median_balanced,size_holdout,Small-Cap,Ridge,15.306037119616986,9.344703342807415,-1.9274699293090212,-8.928738526563125e-05
,diversified,median_balanced,size_holdout,Small-Cap,RandomForest,8.895846240098976,6.472343156791571,0.011124871873044562,-0.0008998448433853041
,diversified,median_balanced,size_holdout,Small-Cap,XGBoost,9.466702303490072,6.6532552148437505,-0.11986161476046275,-0.012691626493858387
,diversified,median_balanced,size_holdout,Small-Cap,MLP,124924386.70943026,33949633.98054804,-195012015268953.28,0.000508554073385307
1.0,baselines,full,within_sample,within_sample,Ridge,36.0512602912166,13.176643847876823,-20.532862064127716,0.0012475986270414426
1.0,baselines,full,within_sample,within_sample,RandomForest,6.853873723434217,5.183023578248235,0.2217250491557935,0.044966533165220576
1.0,baselines,full,within_sample,within_sample,XGBoost,6.959849605847165,5.22869691927139,0.19747131292215991,0.058893923175797204
1.0,baselines,full,within_sample,within_sample,MLP,199588297.4010287,32125020.8708891,-659980345354952.5,-0.00044271658250228177
,baselines,full,region_holdout,east_asia_n_pacific,Ridge,122.13587319355672,67.28333908984081,-261.9002781710981,0.0014854855728620028
,baselines,full,region_holdout,east_asia_n_pacific,RandomForest,8.878997572989354,7.331653174603177,-0.3894164513320506,0.04497900834682529
,baselines,full,region_holdout,east_asia_n_pacific,XGBoost,8.221527127783705,6.583588560800702,-0.1912682047863834,0.07554886978037734
,baselines,full,region_holdout,east_asia_n_pacific,MLP,15440442378.870234,1993591764.8343265,-4.201690321093975e+18,0.00011998811851947969
,baselines,full,region_holdout,europe_n_central_asia,Ridge,7.365533264388634,5.84395334398016,0.05464358876412334,0.0004149369434550629
,baselines,full,region_holdout,europe_n_central_asia,RandomForest,6.03804913110342,4.663826665292027,0.36469764028760754,0.08555803847423053
,baselines,full,region_holdout,europe_n_central_asia,XGBoost,6.026055765364028,4.67304857489768,0.36721893356508184,0.08629239027177069
,baselines,full,region_holdout,europe_n_central_asia,MLP,37708827.14579473,8685378.09600531,-24778398486447.08,0.0036798139291888353
,baselines,full,region_holdout,latin_america_n_caribbean,Ridge,7.531877772921841,6.097652641751738,-0.18572862555198966,-0.0006933879759730289
,baselines,full,region_holdout,latin_america_n_caribbean,RandomForest,5.600445216499536,4.2023751727662475,0.34442273531241785,0.017802040945353113
,baselines,full,region_holdout,latin_america_n_caribbean,XGBoost,6.154832977660113,4.520234180632092,0.20820761362725082,0.02175563292184387
,baselines,full,region_holdout,latin_america_n_caribbean,MLP,496218233.28987706,106533065.26726827,-5146645007216087.0,-0.0007672080215244629
,baselines,full,region_holdout,north_america,Ridge,222.47318633234818,29.576015858077955,-919.1778590450049,0.0003262167600965431
,baselines,full,region_holdout,north_america,RandomForest,6.40712743705692,4.736943323414868,0.23679157896747738,0.18268749046880445
,baselines,full,region_holdout,north_america,XGBoost,6.475880963819288,4.767185196458248,0.2203240399985833,0.1568891918732685
,baselines,full,region_holdout,north_america,MLP,153553154.63861698,23926798.17835922,-438363025398348.4,0.00039606574654762263
,baselines,full,region_holdout,south_asia,Ridge,9.71460573086878,7.738018670729056,-0.3927493310764325,0.0004110679948621879
,baselines,full,region_holdout,south_asia,RandomForest,9.00475928323683,7.251334226044224,-0.196649090756692,0.006970741462495716
,baselines,full,region_holdout,south_asia,XGBoost,8.499158295274274,6.6723084176553265,-0.06604229543068563,0.03468781294338642
,baselines,full,region_holdout,south_asia,MLP,247245196.6598082,70531982.6811254,-902149112160818.5,-0.00033665685477822136
,baselines,full,region_holdout,sub_saharan_africa,Ridge,13.178999669910704,9.421848075749091,-0.8968509349619904,0.0005894712267713649
,baselines,full,region_holdout,sub_saharan_africa,RandomForest,9.406891743803685,7.595759595141698,0.0335918118181352,-0.004021842986938519
,baselines,full,region_holdout,sub_saharan_africa,XGBoost,9.69501461447894,7.986260143079256,-0.026514870025737824,-0.002655250401336463
,baselines,full,region_holdout,sub_saharan_africa,MLP,73558859.96537055,35888807.19373391,-59093306125167.836,0.0016665846196468694
,baselines,full,size_holdout,Large-Cap,Ridge,170.6071435291432,35.44266565602312,-424.8451015105301,-0.0005500604273037894
,baselines,full,size_holdout,Large-Cap,RandomForest,6.896406142728912,5.228817840967196,0.3041704106880938,0.12325054987286732
,baselines,full,size_holdout,Large-Cap,XGBoost,6.714395440906381,4.847684613118129,0.3404145557429823,0.10234815068772066
,baselines,full,size_holdout,Large-Cap,MLP,34284397897.093933,3508253685.88229,-1.7196904765387938e+19,-0.0003334638349294589
,baselines,full,size_holdout,Mid-Cap,Ridge,136.59800591254188,25.491983227257634,-315.84176847979444,9.396372295993711e-05
,baselines,full,size_holdout,Mid-Cap,RandomForest,6.466161688737193,5.131902557352876,0.2900188310394639,0.18601444621229546
,baselines,full,size_holdout,Mid-Cap,XGBoost,6.372971727127291,5.096997543334962,0.3103357830300937,0.17224296447885876
,baselines,full,size_holdout,Mid-Cap,MLP,2216075348.942233,353205267.6666611,-8.339168617163547e+16,-0.0002070220867962204
,baselines,full,size_holdout,Small-Cap,Ridge,11.42028072487529,8.230023830072199,-1.1266878626998826,-0.00014451292823706324
,baselines,full,size_holdout,Small-Cap,RandomForest,7.117267910439413,5.018607352941178,0.1740061355132041,0.013086617913320026
,baselines,full,size_holdout,Small-Cap,XGBoost,7.263211609345986,5.116718659120447,0.13978385786271075,0.030033338557309046
,baselines,full,size_holdout,Small-Cap,MLP,92360450.91141929,19374138.834067892,-139098447385867.38,-0.00023663868768800995
1.0,baselines,constrained,within_sample,within_sample,Ridge,8.223010494210538,6.104881201016117,-0.45917413839041243,0.0018637403103648291
1.0,baselines,constrained,within_sample,within_sample,RandomForest,5.479143593453103,4.148748703320153,0.3521554652876091,0.009464351449698531
1.0,baselines,constrained,within_sample,within_sample,XGBoost,5.944125802088803,4.023228491421404,0.23753235474835865,0.10988036441020022
1.0,baselines,constrained,within_sample,within_sample,MLP,123178838.17767464,38445274.471438475,-327429377065354.9,0.009545735644532018
,baselines,constrained,region_holdout,europe_n_central_asia,Ridge,19.128269451282183,11.043908488630269,-5.339381345910733,0.004844316682142401
,baselines,constrained,region_holdout,europe_n_central_asia,RandomForest,6.007674162934842,4.628621988390398,0.37467145238225497,0.09888962659866461
,baselines,constrained,region_holdout,europe_n_central_asia,XGBoost,6.614969150835214,5.312802440296519,0.24185694281339898,0.04400944186919582
,baselines,constrained,region_holdout,europe_n_central_asia,MLP,20065280.017633572,5360230.511577512,-6975670616829.95,0.34763044401390897
,baselines,constrained,region_holdout,north_america,Ridge,8.481796024148476,5.646097209935446,-0.5327076205312327,-5.348995735942863e-05
,baselines,constrained,region_holdout,north_america,RandomForest,6.651808556428792,4.804194252873561,0.05732247810401492,0.15876932499953017
,baselines,constrained,region_holdout,north_america,XGBoost,6.5772469199917065,4.862221207892758,0.07833740760379071,0.08327718219101647
,baselines,constrained,region_holdout,north_america,MLP,154774090.25916088,27442717.079339724,-510364183276932.1,0.001222268870520269
,baselines,constrained,size_holdout,Large-Cap,Ridge,160.4615259963248,43.5530202809286,-652.0817349568074,0.000578021736149116
,baselines,constrained,size_holdout,Large-Cap,RandomForest,5.771707410034506,4.395650297366567,0.15504356931308838,0.17943544148770302
,baselines,constrained,size_holdout,Large-Cap,XGBoost,5.288073704731055,4.0598371361904455,0.2907151214764838,0.16016597501681318
,baselines,constrained,size_holdout,Large-Cap,MLP,85352684.43703182,21138253.73395357,-184782173479281.62,0.017210624015608467
,baselines,constrained,size_holdout,Mid-Cap,Ridge,7.409478759582805,5.879715891665637,0.08796936286120671,4.481211835458675e-05
,baselines,constrained,size_holdout,Mid-Cap,RandomForest,6.890514434463259,5.252576356065061,0.2112535703901549,0.0720083126749351
,baselines,constrained,size_holdout,Mid-Cap,XGBoost,7.180998264334611,5.644303045390565,0.14334933528951221,0.0411170557655411
,baselines,constrained,size_holdout,Mid-Cap,MLP,26450717.10850843,5045631.558373067,-11622753151075.783,0.0024358083797273687
1.0,diversified,max_balanced,within_sample,within_sample,Ridge,6.406642995412925,4.896209222757437,0.46200974032662756,0.0048433242079688275
1.0,diversified,max_balanced,within_sample,within_sample,RandomForest,3.4903167579632908,1.9018020288971729,0.8403227480766665,0.9130852545987175
1.0,diversified,max_balanced,within_sample,within_sample,XGBoost,2.745430618578667,1.1017937308507606,0.9012051489960696,1.2917315159962441
1.0,diversified,max_balanced,within_sample,within_sample,MLP,44906391.5235198,9040887.002179217,-26431979077229.645,0.06551863420660392
,diversified,max_balanced,region_holdout,east_asia_n_pacific,Ridge,480.5905909844652,176.13884158467485,-3968.310405529741,0.00036777079333153427
,diversified,max_balanced,region_holdout,east_asia_n_pacific,RandomForest,7.937091169223931,6.503320022315766,-0.08264798644913718,0.04680749140916109
,diversified,max_balanced,region_holdout,east_asia_n_pacific,XGBoost,7.139086991608211,5.56675961003159,0.12410936525041916,0.08176061996725666
,diversified,max_balanced,region_holdout,east_asia_n_pacific,MLP,540250230.5694231,94601325.39171061,-5015964528518610.0,1.9340348914866745
,diversified,max_balanced,region_holdout,europe_n_central_asia,Ridge,7.42201463369491,5.938922448223208,-0.09267149189262325,0.0004142227279231107
,diversified,max_balanced,region_holdout,europe_n_central_asia,RandomForest,5.898639431825411,4.331343560606063,0.3098401364098258,0.10304784166863801
,diversified,max_balanced,region_holdout,europe_n_central_asia,XGBoost,5.5824321938153725,4.119762026757906,0.38185136704436284,0.056659397748332486
,diversified,max_balanced,region_holdout,europe_n_central_asia,MLP,16052057.508418415,4475356.505151783,-5111018038417.303,0.011341547270930967
,diversified,max_balanced,region_holdout,latin_america_n_caribbean,Ridge,6.634096722059016,5.836673862773906,0.3696441639026319,-2.0779345850617156e-05
,diversified,max_balanced,region_holdout,latin_america_n_caribbean,RandomForest,4.819625521500604,3.4843863636363634,0.6673030872434912,0.05401303323221207
,diversified,max_balanced,region_holdout,latin_america_n_caribbean,XGBoost,3.848752438097579,2.7626842962611793,0.7878406705790331,0.2150009466057186
,diversified,max_balanced,region_holdout,latin_america_n_caribbean,MLP,8186.875524010315,1513.2302304569237,-959970.9748324115,96.42645748167146
,diversified,max_balanced,region_holdout,north_america,Ridge,15.938013347890069,8.269294573323602,-2.997641376404835,0.002287179209480291
,diversified,max_balanced,region_holdout,north_america,RandomForest,7.8974395293173,5.813520833333331,0.018459831198363363,0.5077514312854408
,diversified,max_balanced,region_holdout,north_america,XGBoost,8.568122815309863,6.339535300225922,-0.155332060401161,0.0543993813982668
