run,scenario_type,scenario,split,context,model,RMSE,MAE,R2,Stability
0,diversified,median_balanced,region_holdout,latin_america_n_caribbean,MLP,9.520888876640964,8.434317594983447,-0.20765433871622996,1.5220965151433548e-05
0,diversified,median_balanced,region_holdout,north_america,Ridge,7.280100423253693,5.61651331387502,0.026907732656954675,0.0001464249953227554
0,diversified,median_balanced,region_holdout,north_america,RandomForest,7.404508871950984,5.5371538307268,-0.006634467945562994,-0.009977332920156042
0,diversified,median_balanced,region_holdout,north_america,XGBoost,7.406483228281737,5.4902054163614915,-0.0071713624618268135,0.027958111887227653
0,diversified,median_balanced,region_holdout,north_america,MLP,10.547000396066995,7.942736211643455,-1.0423830892324757,-0.0008969306296684701
0,diversified,median_balanced,region_holdout,south_asia,Ridge,7.71764409483117,6.067023910839445,-0.3405497084851763,0.0003538298538089151
0,diversified,median_balanced,region_holdout,south_asia,RandomForest,8.43166364556841,7.079699999999998,-0.6000736585797823,-0.020665034966853162
0,diversified,median_balanced,region_holdout,south_asia,XGBoost,7.917049595613229,6.730898522949218,-0.41071784460195326,0.03324604875552415
0,diversified,median_balanced,region_holdout,south_asia,MLP,10.510198456380483,8.945267173897902,-1.4861954193018656,-0.0005030571546085826
0,diversified,median_balanced,region_holdout,sub_saharan_africa,Ridge,9.799157871646504,8.09497679408109,0.04427708404525521,-0.00011777881906478144
0,diversified,median_balanced,region_holdout,sub_saharan_africa,RandomForest,9.186422661234609,7.788188986666669,0.1600617932520032,0.009276174018148807
0,diversified,median_balanced,region_holdout,sub_saharan_africa,XGBoost,9.630138221690379,8.242122517903645,0.07696210405135284,0.013986629771965197
0,diversified,median_balanced,region_holdout,sub_saharan_africa,MLP,15.169374521800155,12.226784053065083,-1.2902866322495026,0.00011532616067588942
0,diversified,median_balanced,size_holdout,Large-Cap,Ridge,8.72129207556753,7.261732093184625,-0.04274690251077873,-1.2111552225938009e-05
0,diversified,median_balanced,size_holdout,Large-Cap,RandomForest,8.300126043915029,6.86226653559622,0.05553336336578729,0.0393991811263198
0,diversified,median_balanced,size_holdout,Large-Cap,XGBoost,8.208759351758657,6.988269090779621,0.07621204755721567,0.011694257047381673
0,diversified,median_balanced,size_holdout,Large-Cap,MLP,12.3231021469277,9.257210184562915,-1.0818879081406707,-0.00010010908366315061
0,diversified,median_balanced,size_holdout,Mid-Cap,Ridge,7.291099601187417,5.995352964038854,0.020555809242318257,-0.0003101774600166875
0,diversified,median_balanced,size_holdout,Mid-Cap,RandomForest,6.824984815317909,5.543500000000001,0.14178320040061565,0.03894220012510217
0,diversified,median_balanced,size_holdout,Mid-Cap,XGBoost,6.711786760377439,5.3690175494384755,0.1700155938471517,0.1448437411780394
0,diversified,median_balanced,size_holdout,Mid-Cap,MLP,9.942115767580045,7.140540524265664,-0.8211732571139192,-0.00042676172534972305
0,diversified,median_balanced,size_holdout,Small-Cap,Ridge,9.5336325723781,7.213625598256413,-0.13575259704066434,5.095715023210061e-05
0,diversified,median_balanced,size_holdout,Small-Cap,RandomForest,9.139970242116078,6.719996655465616,-0.043894193270842985,-0.015992319064625383
0,diversified,median_balanced,size_holdout,Small-Cap,XGBoost,9.100020342995599,6.633418926086427,-0.034788621641935524,-0.027391705632262574
0,diversified,median_balanced,size_holdout,Small-Cap,MLP,11.480168732969394,8.98138721732387,-0.6468857085761754,0.0006416112473991914
1,baselines,full,within_sample,within_sample,Ridge,7.610811821310679,5.862181601787832,0.04032800057931085,0.00018811590995823976
1,baselines,full,within_sample,within_sample,RandomForest,7.205587270532044,5.52836232876712,0.13979963923687944,0.02679616574960092
1,baselines,full,within_sample,within_sample,XGBoost,7.209910249966962,5.483286863353154,0.13876717822512774,0.03331089885989175
1,baselines,full,within_sample,within_sample,MLP,9.809792560674188,7.102203926415886,-0.5943383878260542,0.0008215771109453794
1,baselines,full,region_holdout,east_asia_n_pacific,Ridge,8.262882045589885,6.6429762837069,-0.20328268842226116,5.4193444101570325e-05
1,baselines,full,region_holdout,east_asia_n_pacific,RandomForest,8.309126335253204,6.561478571428567,-0.216789032813117,0.038940898327382886
1,baselines,full,region_holdout,east_asia_n_pacific,XGBoost,7.501976756438869,5.842578533112055,0.008127177387121987,0.029574396964936807
1,baselines,full,region_holdout,east_asia_n_pacific,MLP,8.609604941266692,6.687329248901684,-0.30638447362704646,0.0006084141118769596
1,baselines,full,region_holdout,europe_n_central_asia,Ridge,7.156981212593334,5.846339346077507,0.10742043909531529,-1.5059785736547525e-05
1,baselines,full,region_holdout,europe_n_central_asia,RandomForest,5.999606932400474,4.6044613951310875,0.3727613954554162,0.0874787733141463
1,baselines,full,region_holdout,europe_n_central_asia,XGBoost,6.5554758152570844,5.253178118587879,0.2511486407400574,0.05100890098232883
1,baselines,full,region_holdout,europe_n_central_asia,MLP,9.222501042962474,7.048922554795197,-0.4821242374485899,0.000255751118701013
1,baselines,full,region_holdout,latin_america_n_caribbean,Ridge,6.6688736671741085,5.372236810484087,0.07042644968471479,3.773637380062372e-06
1,baselines,full,region_holdout,latin_america_n_caribbean,RandomForest,5.809410335627664,4.272217666454407,0.29458793499469094,0.019680148987585144
1,baselines,full,region_holdout,latin_america_n_caribbean,XGBoost,6.016407774733284,4.555089367457798,0.2434227033410058,0.039034569770121944
1,baselines,full,region_holdout,latin_america_n_caribbean,MLP,11.850337641520223,7.892054141887456,-1.9352170823262345,0.000652431502478852
1,baselines,full,region_holdout,north_america,Ridge,7.421927096575092,5.762170888628434,-0.024117523840153865,-4.036491387485678e-05
1,baselines,full,region_holdout,north_america,RandomForest,6.620111794492518,4.894673684210527,0.18520739960228694,0.22646668929230812
1,baselines,full,region_holdout,north_america,XGBoost,6.8112291989286655,5.180861827114173,0.13748348685622647,0.1262987327984347
1,baselines,full,region_holdout,north_america,MLP,8.508427383283323,6.534774379839413,-0.345906909278223,7.637870309280439e-05
1,baselines,full,region_holdout,south_asia,Ridge,10.34984105827723,8.59469648478129,-0.5808474413173941,2.518136314160192e-05
1,baselines,full,region_holdout,south_asia,RandomForest,9.34495296176324,7.275645945945948,-0.28877421726764596,0.012946549924834742
1,baselines,full,region_holdout,south_asia,XGBoost,10.364921336564946,8.19456258206754,-0.5854575579401795,-0.0031123492255160506
1,baselines,full,region_holdout,south_asia,MLP,15.641658251276652,12.645517901264531,-2.6106732264960533,-4.447160736296652e-05
1,baselines,full,region_holdout,sub_saharan_africa,Ridge,9.299250887994226,7.289396555898128,0.055582037790937955,-0.00011480390563078508
1,baselines,full,region_holdout,sub_saharan_africa,RandomForest,9.131016505894674,7.253765789473686,0.08944420129153796,0.009670962697371464
1,baselines,full,region_holdout,sub_saharan_africa,XGBoost,9.298603231733537,7.686230854235198,0.05571358320540265,0.005268456569483767
